symbol,company_name,bbd_qyxx_id
000727,南京华东电子信息科技股份有限公司,fe6fdd767bdb4f77b85fc6098292042f
000728,国元证券股份有限公司,a9a730a1a0904ba19e54fcb1610f8b34
000729,北京燕京啤酒股份有限公司,2e8c067b43c441cbaf5a7d9bfab1600b
000731,四川美丰化工股份有限公司,382c92c14f6640be9cba298e38c7ffdc
000732,泰禾集团股份有限公司,8f5a4f8617824633915fc5be68c88a63
000733,中国振华（集团）科技股份有限公司,948b4f9c59f24beaa718971d5057d84d
000735,罗牛山股份有限公司,76a211ce7d2e4ddc8612e572b65b3abb
000736,中交地产股份有限公司,b009156ba9014257b46c39d1f8c8d220
000737,南风化工集团股份有限公司,e37ed59e96b843b187287be0aab8c4a8
000738,中国航发动力控制股份有限公司,d3a076c1d41a48fe8433f5a79025add8
000739,普洛药业股份有限公司,02fef61e83bb4242a7176a0328e8a00a
000750,国海证券股份有限公司,f06ac8fb678d461c97c263144d3999f1
000751,葫芦岛锌业股份有限公司,05216161cc564506a9130335c6191b47
000752,西藏银河科技发展股份有限公司,2220178e1c1945f4ae4e55e328ef36ca
000753,福建漳州发展股份有限公司,f903e8a8d80c45768e4e5703bdcaafa5
000755,山西三维集团股份有限公司,e81e1f820da04852bf5b8755ac377aeb
000756,山东新华制药股份有限公司,c208f9568d2143d2b4292aa0f7237c9b
000757,四川浩物机电股份有限公司,3ff6eff3478a403a8ca1c30a129c2178
000758,中国有色金属建设股份有限公司,f2e94530ddea46f6b05e2ed3ace1e6c5
000759,中百控股集团股份有限公司,13ee38fe99134b3b8b73cf29e8c6957d
000760,斯太尔动力股份有限公司,44427be79f254c0cbe9bf9f10e929751
000761,本钢板材股份有限公司,0a06306960c9441496738eea4b5bfab1
000762,西藏矿业发展股份有限公司,63155023fbab4c279a6a6349658d367a
000766,通化金马药业集团股份有限公司,29e26ae9b754447293b581e47175a8ea
000767,山西漳泽电力股份有限公司,47984c0c46714d9b9b3d5a200da5e700
000768,中航飞机股份有限公司,3d509678049749a0b294f9ff76ceeca0
000776,广发证券股份有限公司,0a86e3c677ca4d098358cdf71a20bc83
000777,中核苏阀科技实业股份有限公司,06fbf36c55064ad0a968770186b7e7bf
000778,新兴铸管股份有限公司,1ff292d90134462d83c2a5144defff58
000779,甘肃工程咨询集团股份有限公司,ab8ca418a47d4acbb27ba2be01e1b82c
000780,内蒙古平庄能源股份有限公司,a453a815112a4834860ac8547b238664
000782,广东新会美达锦纶股份有限公司,1936dabf5ea04f9497d1c27a8bd7f5f5
000783,长江证券股份有限公司,1fa68757bd394513a1934c93c3f0b92a
000785,武汉中商集团股份有限公司,3b1717b419924b43864860a96867827a
000786,北新集团建材股份有限公司,79bf43d7e00c4f87ab1a1a17811ec1ba
000788,北大医药股份有限公司,1e6ed95f6ac540dbb730322e70dc3386
000789,江西万年青水泥股份有限公司,ec376e21c53f401aa83a81f56382136c
000790,成都泰合健康科技集团股份有限公司,a15ed86155c14c5392c3959eb5883734
000791,甘肃电投能源发展股份有限公司,b19793e540f94b9298d1ef7ae611899f
000792,青海盐湖工业股份有限公司,02c630b2ed414a4da8ff3e88778c6bdf
000793,华闻传媒投资集团股份有限公司,1e8585ddcdef42a49ffb4822b9dcd420
000795,英洛华科技股份有限公司,1d2e76804b284aadbf544046458d006e
000796,凯撒同盛发展股份有限公司,95de6fd243e14a6b86d2e2f1555a3cf4
000797,中国武夷实业股份有限公司,8c42ac5935af4866a0d14714340cd7b0
000798,中水集团远洋股份有限公司,354033a237fc43db94075f13b3a7bc93
000799,酒鬼酒股份有限公司,654e96e32b4d4439be19128718816276
000800,一汽轿车股份有限公司,28d41ce7db8e43f5891e3d29ab93c434
000801,四川九洲电器股份有限公司,54fff0e361724897bfa12c653c40c096
000802,北京京西文化旅游股份有限公司,776cf33e29bf4c20b71327d6669d229d
000803,四川金宇汽车城（集团）股份有限公司,c56316de173fcb8aec8a39f618dbb540
000806,北海银河生物产业投资股份有限公司,662eb0954a6b41e498cdf62c08e2aabd
000807,云南铝业股份有限公司,e30ca942d5084fa2a8d7f16ff2ef4338
000809,铁岭新城投资控股（集团）股份有限公司,0e85a2b956c84bffbdc8945b1059d7db
000810,创维数字股份有限公司,304c035fd415446b838b52af29bd2a09
000811,烟台冰轮股份有限公司,9233fb4c27344f1f9682a4a91af8366f
000812,陕西金叶科教集团股份有限公司,214eeb9a71ef43208ae8964f6d4bef15
000813,德展大健康股份有限公司,d924a2eb97224b4f80fc12b18c89fbb4
000815,中冶美利云产业投资股份有限公司,64fe95577eed48989bff2afa57951ac2
000816,江苏农华智慧农业科技股份有限公司,f2ee4bb529674364b4a7fbdeacca4b31
000818,航锦科技股份有限公司,4f18cff19ed84928acbc8cf65689c1bf
